eval_video_label,prompt_class_name,prompt_class_index,prompt_index,prompt_text,auc,ap,positive_mean,negative_mean,margin
Arrest,Burglary,5,4,an intruder entering rooms after damaging an entry point,56.16158717293046,25.269706136291404,0.5783558487892151,0.41452983021736145,0.16382601857185364
Arrest,Explosion,6,0,an instant detonation expanding from a blast center,66.51882899664663,39.714312311596316,0.5512723326683044,0.3274351954460144,0.22383713722229004
Arrest,Explosion,6,1,a shockwave pushing fragments outward within seconds,66.13457742961502,39.077197497320384,0.5553809404373169,0.34064552187919617,0.21473541855812073
Arrest,Explosion,6,2,a structure bursting apart from explosive force,66.5371819269221,40.88495941521769,0.551151692867279,0.337425172328949,0.21372652053833008
Arrest,Explosion,6,3,a concentrated blast throwing debris radially outward,66.77828063780504,40.2639862505844,0.5443292856216431,0.31637558341026306,0.22795370221138
Arrest,Explosion,6,4,a sudden pressure wave following a visible detonation,66.47826981523698,38.67882787710743,0.5586381554603577,0.35257020592689514,0.20606794953346252
Arrest,Fighting,7,0,two groups mutually exchanging punches in a brawl,66.21458349362975,41.580145141034414,0.5450357794761658,0.3137728273868561,0.2312629520893097
Arrest,Fighting,7,1,multiple participants striking each other during mutual combat,61.39339583012584,34.99939008105997,0.6032524108886719,0.44040998816490173,0.16284242272377014
Arrest,Fighting,7,2,opponents separating and reengaging in group fighting,66.50518744630769,38.39308791142988,0.5655232667922974,0.35065218806266785,0.21487107872962952
Arrest,Fighting,7,3,several combatants grappling and swinging simultaneously,67.52407698627208,40.930837254718966,0.6002470254898071,0.4263223111629486,0.17392471432685852
Arrest,Fighting,7,4,two sides clashing back and forth in public,65.90135220527019,38.59240069349595,0.5583479404449463,0.34457772970199585,0.21377021074295044
Arrest,RoadAccidents,8,0,a vehicle collision causing roadway impact and disruption,65.97644826456187,42.24748487803297,0.47523871064186096,0.24975848197937012,0.22548022866249084
Arrest,RoadAccidents,8,1,a car striking a pedestrian or cyclist on road,65.3661855254322,47.593722593497525,0.5032216906547546,0.285015732049942,0.21820595860481262
Arrest,RoadAccidents,8,2,a motorbike sliding across a lane after collision,65.69827027852931,43.235984651797295,0.5123924016952515,0.3016546666622162,0.21073773503303528
Arrest,RoadAccidents,8,3,vehicles swerving before colliding in traffic,63.758961422771186,40.92229827196707,0.4923919439315796,0.2930688261985779,0.1993231177330017
Arrest,RoadAccidents,8,4,a crashed vehicle blocking lanes after impact,65.69279617941251,43.398718337243366,0.5142886638641357,0.2957298457622528,0.21855881810188293
Arrest,Robbery,9,0,a threatening person forcing a victim to surrender valuables,55.18888981332175,24.73226469815757,0.5622223615646362,0.4215049147605896,0.14071744680404663
Arrest,Robbery,9,1,a victim handing belongings under close range intimidation,56.59343718380641,27.627383736979567,0.5752100944519043,0.3847334384918213,0.190476655960083
Arrest,Robbery,9,2,an attacker cornering a victim and seizing items,65.1283601510313,38.5055399795933,0.5599186420440674,0.3378688395023346,0.2220498025417328
Arrest,Robbery,9,3,a person brandishing a weapon to demand property,60.872228225242594,30.30350873293579,0.565710186958313,0.3542492985725403,0.2114608883857727
Arrest,Robbery,9,4,a robber confronting a victim before taking belongings,54.11239908526334,24.72203683991286,0.5727805495262146,0.4358452260494232,0.13693532347679138
Arrest,Shooting,10,0,an armed person aiming and firing a firearm,66.5060613953684,42.98821256860923,0.5585360527038574,0.34145376086235046,0.21708229184150696
Arrest,Shooting,10,1,a visible muzzle flash from a discharged gun,64.68850158876242,34.96990687210606,0.5637513995170593,0.3486286699771881,0.21512272953987122
Arrest,Shooting,10,2,a shooter raising a gun before firing,64.01316142457371,35.835785142891694,0.5918195843696594,0.42128702998161316,0.17053255438804626
Arrest,Shooting,10,3,a person firing a handgun in surveillance footage,65.08792014449358,38.12762419268852,0.5528337359428406,0.3302098214626312,0.22262391448020935
Arrest,Shooting,10,4,an armed shooter discharging a weapon toward people,63.9274508566898,32.70055264971132,0.5625677108764648,0.3499683737754822,0.21259933710098267
Arrest,Shoplifting,11,0,a shopper concealing merchandise inside clothing or bag,55.24682469105715,26.798791538636085,0.5326047539710999,0.34246397018432617,0.19014078378677368
Arrest,Shoplifting,11,1,a person hiding a retail item while browsing shelves,62.13585528217915,40.17734935773517,0.5290400981903076,0.3315994143486023,0.19744068384170532
Arrest,Shoplifting,11,2,store goods disappearing beneath a jacket while shopping,54.84071645251562,27.51351781740873,0.5658673644065857,0.42937272787094116,0.13649463653564453
Arrest,Shoplifting,11,3,a shopper slipping merchandise into a bag in aisle,60.469075523524666,33.29757713298599,0.5290342569351196,0.3501143455505371,0.17891991138458252
Arrest,Shoplifting,11,4,a customer exiting retail space with concealed merchandise,63.719935624713564,42.96574689975051,0.5452909469604492,0.34417155385017395,0.20111939311027527
Arrest,Stealing,12,0,a person taking unattended property and leaving quickly,54.505469592816944,42.23535620882333,0.5023146271705627,0.3482985496520996,0.15401607751846313
Arrest,Stealing,12,1,"a thief grabbing a bicycle, bag, phone, or object",64.57118584484569,43.41875599439058,0.5349549651145935,0.3271506726741791,0.20780429244041443
Arrest,Stealing,12,2,a suspect carrying property while the owner is distracted,64.67907088389792,46.90841425569185,0.5386437773704529,0.32384422421455383,0.21479955315589905
Arrest,Stealing,12,3,a person pocketing an unattended item and changing direction,54.15020135463593,42.41976163604537,0.5002953410148621,0.3550609052181244,0.14523443579673767
Arrest,Stealing,12,4,a thief quietly removing property from public space,60.820832075479814,39.11005796812954,0.5148847699165344,0.32621443271636963,0.1886703372001648
Arrest,Vandalism,13,0,a person smashing a window or door with force,65.75350385916788,38.2861711412383,0.5489850640296936,0.3269697427749634,0.22201532125473022
Arrest,Vandalism,13,1,a suspect spraying graffiti directly onto public property,59.71719331159833,41.398020598723456,0.5386263728141785,0.3759383261203766,0.16268804669380188
Arrest,Vandalism,13,2,a person breaking glass with repeated tool impacts,66.12467797025428,39.36751863977883,0.5487732291221619,0.32943207025527954,0.21934115886688232
Arrest,Vandalism,13,3,someone striking fixtures until visible damage appears,64.69179081522739,42.41003423057047,0.5708155035972595,0.3893759250640869,0.1814395785331726
Arrest,Vandalism,13,4,a person deliberately damaging property with tools or kicks,61.588342085610414,43.258748685788476,0.5376113057136536,0.33855441212654114,0.19905689358711243
Arson,Normal,0,0,pedestrians walking calmly along an ordinary street,59.157004472518395,34.83022408080825,0.6372256875038147,0.5688956379890442,0.06833004951477051
Arson,Normal,0,1,people waiting and talking in a public area,56.533818485545005,33.9516847433817,0.6686026453971863,0.6281757354736328,0.04042690992355347
Arson,Normal,0,2,vehicles moving steadily through regular traffic,56.31152118389502,32.51324832999579,0.697187602519989,0.662755012512207,0.03443259000778198
Arson,Normal,0,3,customers standing calmly near store counters,51.36952459424884,30.28528075659136,0.6650375127792358,0.6549376249313354,0.01009988784790039
Arson,Normal,0,4,people entering and exiting buildings at normal pace,59.086630449064124,36.648486446154756,0.6890745759010315,0.6265264749526978,0.06254810094833374
Arson,Abuse,1,0,a vulnerable victim enduring repeated close range mistreatment,78.00937020693192,53.23770184870242,0.8639470338821411,0.4467875063419342,0.4171595275402069
Arson,Abuse,1,1,a stronger aggressor controlling a weaker victim indoors,79.72414958064539,54.31468626623659,0.8945297002792358,0.48005416989326477,0.41447553038597107
Arson,Abuse,1,2,a helpless person recoiling from sustained physical abuse,83.38672187829597,60.7636049993223,0.866269588470459,0.4454580545425415,0.4208115339279175
Arson,Abuse,1,3,a defenseless victim shielding from repeated aggressive contact,76.0668655620861,51.155833759631705,0.8882285952568054,0.48603159189224243,0.402197003364563
Arson,Abuse,1,4,an aggressor dragging or overpowering a vulnerable person,79.20269532859055,56.2525510894735,0.912177562713623,0.5027381181716919,0.40943944454193115
Arson,Arrest,2,0,uniformed police placing handcuffs on a detained suspect,79.14577149422128,53.842405134786844,0.892782986164093,0.4862704873085022,0.4065124988555908
Arson,Arrest,2,1,officers escorting a handcuffed person toward a patrol car,80.34885498748608,55.42247169684549,0.7242812514305115,0.3586345613002777,0.36564669013023376
Arson,Arrest,2,2,a handcuffed suspect standing between multiple police officers,77.59633565413327,52.43946309848192,0.8438406586647034,0.43669354915618896,0.4071471095085144
Arson,Arrest,2,3,law enforcement securing a suspect during formal custody,77.97690216888851,48.95062226548643,0.844589114189148,0.44814160466194153,0.3964475095272064
Arson,Arrest,2,4,a detained person kneeling while officers apply restraints,79.17506656480991,53.24325812540502,0.8794931769371033,0.47119399905204773,0.40829917788505554
Arson,Arson,3,0,a person lighting flammable material before flames spread,78.25116429602407,52.258478942995865,0.9294853806495667,0.572272777557373,0.3572126030921936
Arson,Arson,3,1,a person pouring accelerant before visible fire grows,79.28566144301308,54.3215527240281,0.9193539619445801,0.5353829860687256,0.3839709758758545
Arson,Arson,3,2,a lighter touching a surface before ignition begins,82.85089947172898,58.12658849941599,0.8996153473854065,0.512965977191925,0.38664937019348145
Arson,Arson,3,3,small flames expanding after deliberate human ignition,82.12782209590553,56.560827115989234,0.8376078605651855,0.4398658275604248,0.39774203300476074
Arson,Arson,3,4,a person retreating as planted fire starts spreading,83.18422070064048,58.44431713284318,0.902683436870575,0.501968502998352,0.4007149338722229
Arson,Assault,4,0,a single attacker lunging with a direct strike,80.5881745610789,55.324160553556936,0.9026243090629578,0.4934776723384857,0.40914663672447205
Arson,Assault,4,1,a one-sided attack with punches and defensive movement,77.08287368802583,52.40965481500008,0.9045472741127014,0.5095940232276917,0.39495325088500977
Arson,Assault,4,2,an aggressor kicking a fallen victim on pavement,83.28876898048647,59.537720310867805,0.8559969663619995,0.43968096375465393,0.4163160026073456
Arson,Assault,4,3,a victim stumbling backward after a sudden hit,77.0786530426379,53.02080475371709,0.8619841933250427,0.46510496735572815,0.3968792259693146
Arson,Assault,4,4,an attacker chasing one target while striking repeatedly,78.17848538111683,53.87701418001536,0.8672967553138733,0.46524569392204285,0.40205106139183044
Arson,Burglary,5,0,an intruder forcing entry through a locked doorway,82.95403089189391,62.105497546915736,0.8367593884468079,0.42103034257888794,0.4157290458679199
Arson,Burglary,5,1,a person prying a lock before entering property,76.76576652236588,51.44056923106434,0.9072725772857666,0.5209268927574158,0.38634568452835083
Arson,Burglary,5,2,a masked intruder breaking into a closed building,79.84913256913086,57.324132736405645,0.875839352607727,0.460414856672287,0.41542449593544006
Arson,Burglary,5,3,a person climbing through a window into private space,73.70892169413787,52.23686679142252,0.9358773231506348,0.6300630569458008,0.305814266204834
Arson,Burglary,5,4,an intruder entering rooms after damaging an entry point,74.44984950636565,50.40469814418789,0.9062852263450623,0.5356202125549316,0.3706650137901306
Arson,Explosion,6,0,an instant detonation expanding from a blast center,84.0867603174746,59.45892562958779,0.857038140296936,0.44215506315231323,0.4148830771446228
Arson,Explosion,6,1,a shockwave pushing fragments outward within seconds,80.31864195147027,56.28505476737432,0.9004756808280945,0.5049534440040588,0.39552223682403564
Arson,Explosion,6,2,a structure bursting apart from explosive force,82.40935810126285,57.83278608483285,0.807544469833374,0.4112408459186554,0.39630362391471863
Arson,Explosion,6,3,a concentrated blast throwing debris radially outward,82.40245340478896,55.708654261804455,0.8448983430862427,0.431463360786438,0.4134349822998047
Arson,Explosion,6,4,a sudden pressure wave following a visible detonation,81.30140376433052,57.82103766211066,0.9007428288459778,0.5105396509170532,0.39020317792892456
Arson,Fighting,7,0,two groups mutually exchanging punches in a brawl,83.75785929165261,60.27524376448494,0.8308020234107971,0.4128728210926056,0.41792920231819153
Arson,Fighting,7,1,multiple participants striking each other during mutual combat,76.62615595435625,51.52700850957487,0.905816912651062,0.5095909833908081,0.3962259292602539
Arson,Fighting,7,2,opponents separating and reengaging in group fighting,81.78965161484618,57.730924263180285,0.8213112354278564,0.41470301151275635,0.4066082239151001
Arson,Fighting,7,3,several combatants grappling and swinging simultaneously,82.54909838177849,59.56172563845246,0.9007530212402344,0.5023636221885681,0.39838939905166626
Arson,Fighting,7,4,two sides clashing back and forth in public,80.53369530855372,57.092839248563024,0.8930387496948242,0.49422505497932434,0.3988136947154999
Arson,RoadAccidents,8,0,a vehicle collision causing roadway impact and disruption,73.39429902186231,45.87933513065464,0.8964200615882874,0.5161164999008179,0.3803035616874695
Arson,RoadAccidents,8,1,a car striking a pedestrian or cyclist on road,78.65800258218934,48.69820919294128,0.8975312113761902,0.5007407069206238,0.3967905044555664
Arson,RoadAccidents,8,2,a motorbike sliding across a lane after collision,76.90683386159685,50.99035575645281,0.9046270251274109,0.5343663096427917,0.37026071548461914
Arson,RoadAccidents,8,3,vehicles swerving before colliding in traffic,71.06147946854017,43.65747410138958,0.908886730670929,0.5512228012084961,0.35766392946243286
Arson,RoadAccidents,8,4,a crashed vehicle blocking lanes after impact,73.3244538263172,48.80696382046421,0.8796554803848267,0.5099718570709229,0.3696836233139038
Arson,Robbery,9,0,a threatening person forcing a victim to surrender valuables,71.06418347539628,46.22101130547544,0.8314291834831238,0.5049275159835815,0.32650166749954224
Arson,Robbery,9,1,a victim handing belongings under close range intimidation,70.24083833242526,45.17347706872519,0.8980714678764343,0.5399457812309265,0.3581256866455078
Arson,Robbery,9,2,an attacker cornering a victim and seizing items,82.24217863678305,59.06651560929333,0.8456399440765381,0.42388105392456055,0.42175889015197754
