video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Arson011_x264,Arson,1264,854,0.9950112700462341,0.9997077584266663,0.9945997595787048,0.9958685040473938,62.822299651567945,84.5060374622714,0.9993823170661926,0.9997981786727905,0.9996566772460938,0.9988109469413757,98.08133889301422,99.00797730551056,0.9802901744842529,-0.014721095561981201,0.9939756989479065,-0.005732059478759766,0.9812894463539124,-0.01331031322479248,0.9782088398933411,-0.017659664154052734,60.37299365967898,-2.449305991888963,81.65392909891838,-2.852108363353011,0.9916872382164001,-0.0076950788497924805,0.9976465702056885,-0.0021516084671020508,0.9898552894592285,-0.009801387786865234,0.9955031871795654,-0.0033077597618103027,31.017878562860567,-67.06346033015365,61.14576638792493,-37.862210917585635
Arson016_x264,Arson,1792,792,0.785133957862854,0.9999029636383057,0.9992296695709229,0.615570068359375,99.99595959595959,99.98989898989899,0.9622316360473633,0.9996755719184875,0.9994420409202576,0.9327608346939087,99.99595959595959,99.98989898989899,0.5865503549575806,-0.19858360290527344,0.9989402890205383,-0.000962674617767334,0.992804765701294,-0.006424903869628906,0.2647968530654907,-0.3507732152938843,99.99595959595959,0.0,99.98989898989899,0.0,0.7922863364219666,-0.16994529962539673,0.9977535009384155,-0.0019220709800720215,0.995751142501831,-0.0036908984184265137,0.6311421394348145,-0.30161869525909424,99.99595959595959,0.0,99.98989898989899,0.0
Arson018_x264,Arson,832,330,0.9982958436012268,0.9998984336853027,0.9993827939033508,0.9975813627243042,60.67246166847761,42.24004651313983,0.9996012449264526,0.9998027682304382,0.999603271484375,0.9995996356010437,49.816491609320295,38.86924183618679,0.9964449405670166,-0.001850903034210205,0.999810516834259,-8.791685104370117e-05,0.9980995655059814,-0.0012832283973693848,0.9953572154045105,-0.002224147319793701,58.89532777978993,-1.777133888687679,41.23674696325569,-1.0032995498841402,0.9959601759910583,-0.003641068935394287,0.9988468885421753,-0.0009558796882629395,0.9960530400276184,-0.003550231456756592,0.9958990812301636,-0.003700554370880127,52.15380900639865,2.3373173970783583,38.30547111465539,-0.5637707215313981
Arson022_x264,Arson,8640,500,0.17088857293128967,0.9978341460227966,0.20723113417625427,0.16865621507167816,75.24855036855037,10.451115560881139,0.19434614479541779,0.9996037483215332,0.1678755283355713,0.19597209990024567,73.00147420147421,9.68167696248114,0.12092284858226776,-0.04996572434902191,0.9993883371353149,0.0015541911125183105,0.03790809586644173,-0.16932303830981255,0.12602202594280243,-0.04263418912887573,74.36638820638821,-0.8821621621621603,10.511806465673283,0.06069090479214445,0.20863071084022522,0.014284566044807434,0.9957250356674194,-0.0038787126541137695,0.27864009141921997,0.11076456308364868,0.20433035492897034,0.00835825502872467,76.89336609336608,3.8918918918918735,11.371421505908904,1.6897445434277643
Arson035_x264,Arson,1424,300,0.7763559818267822,0.9992513060569763,0.9986855983734131,0.717015266418457,88.60498220640571,70.8615977989792,0.9473569989204407,0.9996225833892822,0.9994032979011536,0.9334656000137329,99.67022538552787,98.72760270774977,0.7703939080238342,-0.005962073802947998,0.9993842840194702,0.00013297796249389648,0.9986922144889832,6.616115570068359e-06,0.7094601392745972,-0.007555127143859863,92.62870699881377,4.023724792408061,78.05633376995445,7.194735970975245,0.8935558199882507,-0.05380117893218994,0.9980292916297913,-0.0015932917594909668,0.9977491497993469,-0.0016541481018066406,0.8657462000846863,-0.06771939992904663,99.87900355871886,0.2087781731909928,99.53919823713875,0.8115955293889812
Arson041_x264,Arson,3744,1485,0.9899712204933167,0.9999760389328003,0.9986900091171265,0.9842398166656494,87.8709330280822,86.85469927528348,0.9993581771850586,0.9999215006828308,0.9996099472045898,0.9991926550865173,73.5513166190457,73.44281433032872,0.9750657081604004,-0.01490551233291626,0.9999154806137085,-6.0558319091796875e-05,0.9987810850143433,9.107589721679688e-05,0.9594758749008179,-0.024763941764831543,98.07156707997788,10.200634051895676,96.75141939380978,9.896720118526304,0.9951159954071045,-0.0042421817779541016,0.9997493028640747,-0.00017219781875610352,0.9982110261917114,-0.001398921012878418,0.9930815100669861,-0.00611114501953125,88.51005256937086,14.95873595032515,84.85597323709607,11.41315890676735
Assault006_x264,Assault,8096,6911,0.9767820239067078,0.9999532699584961,0.9811534881591797,0.9512874484062195,73.03534938186355,94.0607107569676,0.9967076778411865,0.9996147155761719,0.9974859356880188,0.9921685457229614,87.21578819798681,97.46402989205164,0.9278246760368347,-0.04895734786987305,0.9999438524246216,-9.417533874511719e-06,0.9745580554008484,-0.006595432758331299,0.6552720069885254,-0.2960154414176941,96.67664281305349,23.641293431189936,99.39057518618797,5.329864429220379,0.9815443158149719,-0.0151633620262146,0.9994844198226929,-0.0001302957534790039,0.9849697351455688,-0.012516200542449951,0.9615669250488281,-0.0306016206741333,81.61527485992795,-5.60051333805886,95.94438423046944,-1.519645661582203
Assault010_x264,Assault,16176,1020,0.8710532188415527,0.9990785121917725,0.9871956706047058,0.8632367849349976,93.37136913356,69.34718317514547,0.9958997964859009,0.9995843172073364,0.9991496801376343,0.9956810474395752,95.35978762051138,49.42276837812105,0.5770136117935181,-0.29403960704803467,0.9894630312919617,-0.009615480899810791,0.9425861239433289,-0.04460954666137695,0.5524106025695801,-0.3108261823654175,96.08324406563892,2.7118749320789277,60.418294040839,-8.928889134306473,0.8405264019966125,-0.15537339448928833,0.9942895770072937,-0.005294740200042725,0.986533522605896,-0.012616157531738281,0.830700159072876,-0.16498088836669922,97.83858330875238,2.478795688240993,68.42645998011693,19.003691601995882
Assault011_x264,Assault,2288,585,0.18547077476978302,0.5335298180580139,0.31966912746429443,0.1393720805644989,80.01801747544555,58.97961147964191,0.036148592829704285,0.08189702033996582,0.05701175332069397,0.028981857001781464,82.69042564403692,50.84262171518127,0.6185557842254639,0.43308500945568085,0.9650992751121521,0.4315694570541382,0.9181422591209412,0.5984731316566467,0.515644371509552,0.3762722909450531,83.31837732307491,3.300359847629366,65.49790077938265,6.5182892997407365,0.7483392357826233,0.712190642952919,0.9121657609939575,0.8302687406539917,0.8777400851249695,0.8207283318042755,0.7038885951042175,0.6749067381024361,84.54055437613863,1.8501287321017088,64.7949445164826,13.952322801301335
Burglary005_x264,Burglary,7728,330,0.9756871461868286,0.9999713897705078,0.9997075796127319,0.9746156930923462,75.0223238057788,8.006216790864459,0.992919921875,0.9983745813369751,0.9978688359260559,0.9926992058753967,93.25755527702,27.219298278077485,0.7942839860916138,-0.18140316009521484,0.9993066787719727,-0.0006647109985351562,0.9978063702583313,-0.0019012093544006348,0.7852054834365845,-0.18941020965576172,91.7580509064694,16.73572710069061,20.418258083917653,12.412041293053194,0.9662330150604248,-0.026686906814575195,0.9977559447288513,-0.0006186366081237793,0.9961965084075928,-0.0016723275184631348,0.9648965001106262,-0.027802705764770508,87.42600375203781,-5.8315515249821885,14.59832973607419,-12.620968542003295
Burglary017_x264,Burglary,2112,450,0.7980459332466125,0.991346538066864,0.8951343894004822,0.771758496761322,73.40205909881,31.78731746598257,0.9940235018730164,0.9982763528823853,0.9960899353027344,0.993463933467865,85.80157775103623,52.07764934905914,0.6365354061126709,-0.16151052713394165,0.9989192485809326,0.0075727105140686035,0.7048868536949158,-0.1902475357055664,0.6180287599563599,-0.15372973680496216,67.35633106030217,-6.045728038507832,28.02706066663244,-3.760256799350131,0.8153076171875,-0.17871588468551636,0.9984519481658936,0.00017559528350830078,0.8422900438308716,-0.1537998914718628,0.8080019354820251,-0.18546199798583984,63.039176360476,-22.762401390560235,25.236099755098124,-26.84154959396102
Burglary018_x264,Burglary,1120,330,0.9775689244270325,0.9986891150474548,0.99517822265625,0.9702132940292358,57.86191024165708,31.479371430385296,0.9956235885620117,0.9968234896659851,0.9961881041526794,0.9953876733779907,48.680475642500966,27.689003435399574,0.9855678081512451,0.007998883724212646,0.9983295798301697,-0.00035953521728515625,0.9951998591423035,2.1636486053466797e-05,0.9815442562103271,0.011330962181091309,43.807441503644036,-14.054468738013043,26.094777363970767,-5.384594066414529,0.9862226247787476,-0.00940096378326416,0.9953579306602478,-0.0014655590057373047,0.9917822480201721,-0.004405856132507324,0.983900249004364,-0.011487424373626709,56.08208668968162,7.401611047180651,30.404124567924885,2.7151211325253115
Burglary021_x264,Burglary,1536,640,0.9900563359260559,0.9975433945655823,0.9905263781547546,0.9897207021713257,23.69419642857143,29.291380330247502,0.9954221844673157,0.9986902475357056,0.9941042065620422,0.9963637590408325,23.482142857142858,29.84153722856754,0.96756511926651,-0.0224912166595459,0.99577796459198,-0.001765429973602295,0.9804126620292664,-0.010113716125488281,0.9583883285522461,-0.03133237361907959,61.685267857142854,37.99107142857142,46.24750878465276,16.956128454405256,0.9938977360725403,-0.0015244483947753906,0.9973774552345276,-0.0013127923011779785,0.9955297708511353,0.0014255642890930176,0.9927319884300232,-0.003631770610809326,64.70424107142858,41.22209821428572,50.84347609777501,21.00193886920747
Burglary024_x264,Burglary,3600,1170,0.8551924228668213,0.9362043142318726,0.8117175102233887,0.8761248588562012,22.45147901938025,22.387743444992562,0.9900637865066528,0.9948983192443848,0.985953688621521,0.9920427203178406,2.444022369948295,18.8487199808797,0.228864848613739,-0.6263275742530823,0.5128425359725952,-0.42336177825927734,0.36400583386421204,-0.44771167635917664,0.16379697620868683,-0.7123278826475143,94.98526256550947,72.53378354612923,81.98727220255815,59.59952875756558,0.747788667678833,-0.24227511882781982,0.8777909278869629,-0.11710739135742188,0.8082828521728516,-0.17767083644866943,0.7186619639396667,-0.27338075637817383,95.55140515634342,93.10738278639512,91.22758720205063,72.37886722117094
Burglary032_x264,Burglary,15792,2400,0.9388415217399597,0.9983882904052734,0.9795198440551758,0.9315515160560608,76.31700517722024,30.64313891182166,0.9984009861946106,0.9996887445449829,0.9989928007125854,0.9982949495315552,75.47361608920748,27.929841785555613,0.820257306098938,-0.11858421564102173,0.9998955726623535,0.0015072822570800781,0.9356796145439148,-0.043840229511260986,0.7995723485946655,-0.13197916746139526,77.22232178414974,0.9053166069295031,27.772215666182408,-2.8709232456392506,0.9836524724960327,-0.01474851369857788,0.9994370937347412,-0.0002516508102416992,0.9898035526275635,-0.009189248085021973,0.9825500845909119,-0.01574486494064331,75.06590999601752,-0.4077060931899581,25.35547284552192,-2.5743689400336933
Burglary033_x264,Burglary,1248,270,0.9137561321258545,0.9999761581420898,0.9999242424964905,0.8899674415588379,99.93410588502613,99.70315904139431,0.9904362559318542,0.9995739459991455,0.9992727637290955,0.9879968166351318,93.86275846398546,64.75922455024622,0.9615957736968994,0.04783964157104492,0.9998942613601685,-8.189678192138672e-05,0.9997022747993469,-0.0002219676971435547,0.951075553894043,0.06110811233520508,99.93410588502613,0.0,99.70315904139431,0.0,0.975642204284668,-0.01479405164718628,0.9991661310195923,-0.00040781497955322266,0.9988066554069519,-0.0004661083221435547,0.969247043132782,-0.018749773502349854,95.77747481632962,1.9147163523441577,81.48908933566655,16.729864785420332
Burglary035_x264,Burglary,4048,1739,0.9998481273651123,0.9999809265136719,0.9998738169670105,0.9998289346694946,93.71782192889239,94.96973452237404,0.9994125962257385,0.999835729598999,0.9994889497756958,0.9993550181388855,72.2290903086679,52.261643240017804,0.9993433356285095,-0.0005047917366027832,0.9999650716781616,-1.5854835510253906e-05,0.9998109340667725,-6.288290023803711e-05,0.998991072177887,-0.000837862491607666,95.63845103454219,1.9206291056497946,96.0266404707555,1.0569059483814556,0.9982411861419678,-0.001171410083770752,0.9992541670799255,-0.0005815625190734863,0.9990176558494568,-0.00047129392623901367,0.9976562857627869,-0.0016987323760986328,90.16386114190267,17.934770833234765,77.85426405464844,25.592620814630635
Burglary037_x264,Burglary,1920,1410,0.9947213530540466,0.9998849630355835,0.9990273118019104,0.982816755771637,96.40244750382423,98.65586217621929,0.9992823004722595,0.9997537136077881,0.9993818402290344,0.9990074038505554,84.55652899457655,93.67289336119022,0.9916694760322571,-0.0030518770217895508,0.9997395873069763,-0.00014537572860717773,0.9974718689918518,-0.0015554428100585938,0.9756278395652771,-0.007188916206359863,94.4755944931164,-1.9268530107078305,98.22273031463914,-0.4331318615801507,0.9960797429084778,-0.0032025575637817383,0.9988265037536621,-0.0009272098541259766,0.9976106882095337,-0.0017711520195007324,0.9918473958969116,-0.007160007953643799,90.00333750521486,5.446808510638306,96.35890468268778,2.68601132149756
Burglary061_x264,Burglary,8976,1500,0.8679232001304626,0.9945023059844971,0.9382994771003723,0.8538027405738831,87.18380595683968,80.5390952942049,0.9933741688728333,0.9973965883255005,0.995332658290863,0.9929812550544739,91.79461387551274,76.61520342424704,0.6996528506278992,-0.16827034950256348,0.979626476764679,-0.014875829219818115,0.8518783450126648,-0.08642113208770752,0.6691100597381592,-0.18469268083572388,93.04562154449793,5.861815587658256,84.51060541182466,3.971510117619758,0.9475117325782776,-0.045862436294555664,0.9918461441993713,-0.00555044412612915,0.9715874791145325,-0.023745179176330566,0.9426811337471008,-0.05030012130737305,75.67932940966648,-16.11528446584626,62.63373784504236,-13.98146557920468
Burglary076_x264,Burglary,12912,2710,0.6242148876190186,0.9609841108322144,0.6466238498687744,0.6182623505592346,49.871525082629766,18.930912727458452,0.9780318737030029,0.997644305229187,0.9904029965400696,0.9747456908226013,50.715292783196396,19.107860101957638,0.46764713525772095,-0.1565677523612976,0.8583247065544128,-0.10265940427780151,0.5596133470535278,-0.08701050281524658,0.44321775436401367,-0.17504459619522095,68.64390963062738,18.77238454799761,28.860811045079004,9.929898317620552,0.4219993054866791,-0.5560325682163239,0.8417215347290039,-0.1559227705001831,0.48885247111320496,-0.5015505254268646,0.40424078702926636,-0.570504903793335,70.1099126066736,19.394619823477207,28.85907691333798,9.751216811380342
Burglary079_x264,Burglary,14848,2960,0.639452338218689,0.9997780919075012,0.9967595338821411,0.5504862070083618,99.85313375286458,99.32603461570008,0.9383410811424255,0.9984244108200073,0.9970770478248596,0.9237163066864014,99.47137244916519,96.71061772012675,0.5327870845794678,-0.10666525363922119,0.9996042847633362,-0.00017380714416503906,0.9961485862731934,-0.0006109476089477539,0.41741442680358887,-0.13307178020477295,99.79020406678549,-0.06292968607908733,98.9905964010341,-0.33543821466598445,0.8243253231048584,-0.11401575803756714,0.9990323185920715,0.000607907772064209,0.996076762676239,-0.0010002851486206055,0.7815608382225037,-0.1421554684638977,99.74036957549744,0.2689971263322519,98.7081411775959,1.997523457469157
Burglary092_x264,Burglary,624,180,0.9702184796333313,0.9935245513916016,0.9690423607826233,0.9706951379776001,43.593593593593596,26.12467102141015,0.9919595718383789,0.9981125593185425,0.9892746806144714,0.9930481910705566,16.046046046046044,19.345980227337723,0.9770936369895935,0.006875157356262207,0.9985274076461792,0.005002856254577637,0.9775790572166443,0.008536696434020996,0.9768967032432556,0.006201565265655518,38.068068068068065,-5.525525525525531,24.191040441040442,-1.9336305803697087,0.9826206564903259,-0.009338915348052979,0.9962608218193054,-0.0018517374992370605,0.9758924841880798,-0.013382196426391602,0.9853482842445374,-0.007699906826019287,21.17117117117117,5.125125125125127,20.468554789325218,1.122574561987495
Explosion002_x264,Explosion,4000,600,0.8620659112930298,0.9966289401054382,0.9303942918777466,0.8500080704689026,55.681568627450986,48.19821437488159,0.9225325584411621,0.9951122403144836,0.9870256781578064,0.9111514687538147,59.160784313725486,48.51015656525753,0.762184202671051,-0.09988170862197876,0.9854142665863037,-0.011214673519134521,0.7679771184921265,-0.16241717338562012,0.7611619234085083,-0.08884614706039429,52.064313725490194,-3.6172549019607914,31.849829677225134,-16.348384697656453,0.8776679635047913,-0.04486459493637085,0.9925618171691895,-0.0025504231452941895,0.9652100801467896,-0.021815598011016846,0.8622193932533264,-0.04893207550048828,68.41254901960784,9.251764705882351,58.82823434023295,10.318077774975421
Explosion004_x264,Explosion,1888,150,0.9966143369674683,0.9999854564666748,0.9922956228256226,0.9969871640205383,16.29996164173379,5.266242163998933,0.9990835785865784,0.999813437461853,0.9995081424713135,0.9990469217300415,74.8500191791331,15.208272820624794,0.9994010329246521,0.002786695957183838,0.9999972581863403,1.1801719665527344e-05,0.9975526928901672,0.005257070064544678,0.999560534954071,0.002573370933532715,4.565400843881857,-11.734560797851934,4.639119750715687,-0.6271224132832458,0.9991236925125122,4.011392593383789e-05,0.9998083710670471,-5.066394805908203e-06,0.998368501663208,-0.0011396408081054688,0.9991888999938965,0.00014197826385498047,20.43651706942846,-54.41350210970464,5.458418533903138,-9.749854286721657
Explosion007_x264,Explosion,16288,690,0.9774187207221985,0.9999226331710815,0.9927476048469543,0.9767406582832336,56.64983061745188,4.525786014732006,0.9960662126541138,0.9999722242355347,0.9994826912879944,0.9959150552749634,64.3820742532952,5.737626892805835,0.9837039709091187,0.006285250186920166,0.9999090433120728,-1.3589859008789062e-05,0.8135606050491333,-0.17918699979782104,0.9912304878234863,0.014489829540252686,10.63635062837859,-46.01347998907329,2.308742423850889,-2.217043590881117,0.9952921271324158,-0.000774085521697998,0.9998294115066528,-0.00014281272888183594,0.9723716974258423,-0.0271109938621521,0.9963060021400452,0.0003909468650817871,7.930987064488015,-56.451087188807186,2.2817801266660815,-3.4558467661397536
Explosion008_x264,Explosion,1744,240,0.8950331211090088,0.9999692440032959,0.9955767393112183,0.8789888620376587,82.26507092198581,33.006703491357186,0.9899248480796814,0.9998602271080017,0.9992057681083679,0.988443911075592,69.3395390070922,20.15136958110005,0.5155802369117737,-0.3794528841972351,0.9996117949485779,-0.0003574490547180176,0.9714854955673218,-0.024091243743896484,0.4428294599056244,-0.4361594021320343,85.20390070921985,2.9388297872340416,43.64131519316244,10.634611701805255,0.9023968577384949,-0.08752799034118652,0.9975834488868713,-0.002276778221130371,0.9937571287155151,-0.005448639392852783,0.8878180384635925,-0.10062587261199951,88.02304964539006,18.68351063829786,63.10359929028594,42.95222970918589
Explosion010_x264,Explosion,2496,795,0.7032913565635681,0.9755982160568237,0.7785751819610596,0.6681057214736938,47.02135998432295,28.147962241911983,0.9427421689033508,0.9989928007125854,0.9923860430717468,0.9195398092269897,42.80926129283921,26.93747686989986,0.5640794634819031,-0.13921189308166504,0.9603040218353271,-0.015294194221496582,0.5692517757415771,-0.20932340621948242,0.5616621375083923,-0.10644358396530151,44.74848313422737,-2.272876850095578,27.488071739290156,-0.6598905026218276,0.7561252117156982,-0.1866169571876526,0.9786370992660522,-0.020355701446533203,0.8305521011352539,-0.16183394193649292,0.7213401794433594,-0.19819962978363037,47.12547927782029,4.31621798498108,28.38546211836536,1.4479852484654998
Explosion011_x264,Explosion,1568,150,0.12501445412635803,0.6799665689468384,0.08717291057109833,0.1290174424648285,66.5867418899859,13.802216723420882,0.1502983570098877,0.6938276290893555,0.12983325123786926,0.15246321260929108,69.77621062529384,14.940343851821854,0.10291173309087753,-0.0221027210354805,0.6209148168563843,-0.0590517520904541,0.0687256008386612,-0.018447309732437134,0.10652806609869003,-0.022489376366138458,71.23554301833569,4.648801128349788,15.649530068856365,1.8473133454354826,0.3123869299888611,0.1620885729789734,0.9065045714378357,0.21267694234848022,0.3931240439414978,0.26329079270362854,0.3038463294506073,0.15138311684131622,69.80629995298544,0.030089327691598555,15.006615610800642,0.06627175897878779
