eval_video_label,prompt_class_name,prompt_class_index,prompt_index,prompt_text,auc,ap,positive_mean,negative_mean,margin
Abuse,Assault,4,0,a single attacker lunging with a direct strike,52.25574712643678,5.796965597356989,0.8587759137153625,0.7773824334144592,0.08139348030090332
Abuse,Assault,4,1,a one-sided attack with punches and defensive movement,53.304597701149426,6.140073483600606,0.9717320203781128,0.9371621012687683,0.03456991910934448
Abuse,Assault,4,2,an aggressor kicking a fallen victim on pavement,50.99137931034483,5.647340446031581,0.9485484957695007,0.8831716179847717,0.065376877784729
Abuse,Assault,4,3,a victim stumbling backward after a sudden hit,50.72557471264367,5.6271215299465736,0.9041227102279663,0.814822256565094,0.08930045366287231
Abuse,Assault,4,4,an attacker chasing one target while striking repeatedly,51.59482758620689,5.688946999162399,0.913665771484375,0.8452115058898926,0.06845426559448242
Abuse,Burglary,5,0,an intruder manipulating a lock at a doorway,64.04094827586206,7.461958665600725,0.907529354095459,0.8244984149932861,0.08303093910217285
Abuse,Burglary,5,1,a person prying open access to a restricted room,52.582614942528735,5.798829490382454,0.931180477142334,0.8927124738693237,0.038468003273010254
Abuse,Burglary,5,2,a masked intruder entering a closed building interior,52.7801724137931,5.938824674987255,0.983742892742157,0.9790807366371155,0.004662156105041504
Abuse,Burglary,5,3,a person climbing through a window into private space,51.885775862068975,5.90837967124111,0.9894231557846069,0.9874671101570129,0.001956045627593994
Abuse,Burglary,5,4,an intruder searching inside rooms after unauthorized entry,53.929597701149426,6.003372406756662,0.9856662750244141,0.9740867018699646,0.011579573154449463
Abuse,Explosion,6,0,a blast center expanding into a radial debris cloud,59.956896551724135,6.913940127747929,0.9510816335678101,0.9173599481582642,0.0337216854095459
Abuse,Explosion,6,1,a sudden shock front spreading from one point,57.56106321839081,6.533950809082212,0.8475894927978516,0.7952002882957458,0.05238920450210571
Abuse,Explosion,6,2,an object rupturing outward in a single instant,56.17816091954023,6.241316364117792,0.77557772397995,0.6652358770370483,0.11034184694290161
Abuse,Explosion,6,3,a compact detonation producing outward airborne fragments,64.71264367816093,7.590281692369685,0.9287002682685852,0.872285008430481,0.05641525983810425
Abuse,Explosion,6,4,a pressure blast expanding faster than surrounding motion,62.43175287356322,7.276604939174735,0.6849151849746704,0.6038437485694885,0.08107143640518188
Abuse,Fighting,7,0,two groups mutually exchanging punches in a brawl,56.61997126436782,6.32669622562115,0.8873580694198608,0.8005162477493286,0.08684182167053223
Abuse,Fighting,7,1,multiple participants striking each other during mutual combat,47.64008620689655,5.423392159882149,0.9694517254829407,0.9506639242172241,0.018787801265716553
Abuse,Fighting,7,2,opponents separating and reengaging in group fighting,54.45043103448276,6.028300017782895,0.748801589012146,0.6614223718643188,0.08737921714782715
Abuse,Fighting,7,3,several combatants grappling and swinging simultaneously,56.48347701149425,6.313694219632316,0.9532705545425415,0.9130063056945801,0.040264248847961426
Abuse,Fighting,7,4,two sides clashing back and forth in public,50.07183908045977,5.561370729764834,0.9368715286254883,0.873401939868927,0.06346958875656128
Abuse,RoadAccidents,8,0,vehicles colliding at an intersection on the roadway,71.92528735632185,11.109842082553149,0.9808934926986694,0.9722217917442322,0.008671700954437256
Abuse,RoadAccidents,8,1,a car striking a pedestrian or cyclist on road,65.94468390804597,11.253689331353877,0.7930415868759155,0.7208839058876038,0.07215768098831177
Abuse,RoadAccidents,8,2,a motorbike sliding across a lane after collision,63.609913793103445,9.132062202566305,0.8613462448120117,0.803021252155304,0.058324992656707764
Abuse,RoadAccidents,8,3,vehicles swerving before colliding in traffic,65.15445402298849,10.89190528444318,0.9479371905326843,0.9218091368675232,0.026128053665161133
Abuse,RoadAccidents,8,4,a crashed vehicle blocking lanes after roadway impact,61.60560344827586,9.233941617932985,0.9486147165298462,0.9248226881027222,0.023792028427124023
Abuse,Robbery,9,0,a threatening person demanding valuables from a victim,54.31393678160919,5.97523915583235,0.9064633250236511,0.8815595507621765,0.02490377426147461
Abuse,Robbery,9,1,a victim handing belongings during close intimidation,39.36422413793104,4.555927263298746,0.9857404828071594,0.9850588440895081,0.0006816387176513672
Abuse,Robbery,9,2,a robber confronting someone and taking personal items,55.237068965517246,6.0913018264915015,0.8568207621574402,0.8143600821495056,0.04246068000793457
Abuse,Robbery,9,3,a weapon used to force a property handover,61.839080459770116,7.0695864357686045,0.8275783658027649,0.7441097497940063,0.08346861600875854
Abuse,Robbery,9,4,a victim backing away while valuables are taken,51.081178160919535,5.697505218010569,0.9496353268623352,0.8700578212738037,0.0795775055885315
Abuse,Shooting,10,0,an armed person aiming and firing a firearm,57.877155172413794,6.556028711942206,0.7459971308708191,0.6466641426086426,0.09933298826217651
Abuse,Shooting,10,1,a visible muzzle flash from a discharged gun,60.94827586206897,7.05268545367439,0.8205612301826477,0.7052271366119385,0.11533409357070923
Abuse,Shooting,10,2,a shooter raising a gun before firing,64.30675287356323,7.559094274895747,0.9330164194107056,0.9008873105049133,0.032129108905792236
Abuse,Shooting,10,3,a person firing a handgun in surveillance footage,56.088362068965516,6.240427510153873,0.8696991205215454,0.7585244178771973,0.11117470264434814
Abuse,Shooting,10,4,an armed shooter discharging a weapon toward people,62.82686781609195,7.215208839514914,0.9063571095466614,0.7912195324897766,0.11513757705688477
Abuse,Shoplifting,11,0,a shopper concealing merchandise inside clothing or bag,56.61997126436782,6.464501585890103,0.7398909330368042,0.7305949330329895,0.009296000003814697
Abuse,Shoplifting,11,1,a person hiding a retail item while browsing shelves,55.804597701149426,6.134911420296467,0.5441638231277466,0.5510062575340271,-0.006842434406280518
Abuse,Shoplifting,11,2,store goods disappearing beneath a jacket while shopping,58.10344827586207,6.51985988102365,0.5129687190055847,0.503270149230957,0.009698569774627686
Abuse,Shoplifting,11,3,a shopper slipping merchandise into a bag in aisle,41.85344827586207,5.275038087947313,0.8248872756958008,0.8445313572883606,-0.019644081592559814
Abuse,Shoplifting,11,4,a customer exiting retail space with concealed merchandise,58.16451149425288,6.502009928197829,0.578886866569519,0.5562990307807922,0.022587835788726807
Abuse,Stealing,12,0,a person taking an unattended bag and leaving,54.507902298850574,6.076392384421484,0.8833387494087219,0.8583977222442627,0.02494102716445923
Abuse,Stealing,12,1,a thief lifting a phone or package from public space,57.7191091954023,6.566190056694266,0.990871250629425,0.9850648045539856,0.005806446075439453
Abuse,Stealing,12,2,a suspect carrying property while the owner is distracted,57.661637931034484,6.591431386013101,0.9608137011528015,0.9181728959083557,0.0426408052444458
Abuse,Stealing,12,3,a person pocketing an unattended item and walking away,56.0919540229885,8.41823343190104,0.9628912210464478,0.9489907622337341,0.013900458812713623
Abuse,Stealing,12,4,a thief removing a bicycle after handling its lock,56.070402298850574,6.1830705196083375,0.9871845245361328,0.9813528656959534,0.005831658840179443
Abuse,Vandalism,13,0,a person spraying paint across a wall surface,60.13649425287356,6.7774426706673125,0.7778751254081726,0.7260578870773315,0.051817238330841064
Abuse,Vandalism,13,1,someone scratching a parked vehicle with a tool,59.33189655172414,6.820517335776924,0.5644715428352356,0.4832122325897217,0.08125931024551392
Abuse,Vandalism,13,2,a person repeatedly kicking a public fixture,60.91954022988506,6.921198627073635,0.5729292035102844,0.5082061886787415,0.06472301483154297
Abuse,Vandalism,13,3,a vandal hitting a sign until it bends,49.895833333333336,5.542424770171971,0.9862686395645142,0.9609383940696716,0.02533024549484253
Abuse,Vandalism,13,4,a person marking property with deliberate graffiti strokes,48.56321839080459,5.439782436828249,0.9942447543144226,0.9932669997215271,0.0009777545928955078
Arrest,Normal,0,0,pedestrians walking calmly along an ordinary street,23.984784894445944,14.918349194609865,0.45263171195983887,0.6407439112663269,-0.18811219930648804
Arrest,Normal,0,1,people waiting and talking in a public area,25.656959302302628,15.344370517725835,0.4518720209598541,0.6257981657981873,-0.17392614483833313
Arrest,Normal,0,2,vehicles moving steadily through regular traffic,18.65144719136731,14.092866411518282,0.6160340905189514,0.7747146487236023,-0.15868055820465088
Arrest,Normal,0,3,customers standing calmly near store counters,18.124988222170863,14.062689969973318,0.5517148971557617,0.7422065734863281,-0.1904916763305664
Arrest,Normal,0,4,people entering and exiting buildings at normal pace,27.565783225823942,15.537360348894083,0.4977265000343323,0.6532806158065796,-0.15555411577224731
Arrest,Abuse,1,0,a vulnerable victim enduring repeated close range mistreatment,58.03960041956506,27.378668295615803,0.6110461950302124,0.545565128326416,0.06548106670379639
Arrest,Abuse,1,1,a stronger aggressor controlling a weaker victim indoors,59.67816751354068,28.09101193041049,0.5964189767837524,0.5259380340576172,0.07048094272613525
Arrest,Abuse,1,2,a helpless person recoiling from sustained physical abuse,58.61715362884878,26.64940063923939,0.5628243684768677,0.4684455394744873,0.09437882900238037
Arrest,Abuse,1,3,a defenseless victim shielding from repeated aggressive contact,58.054171533905,26.94729608736539,0.6260325908660889,0.5533555746078491,0.07267701625823975
Arrest,Abuse,1,4,an aggressor dragging or overpowering a vulnerable person,59.73766755459394,27.390797439660137,0.5966107845306396,0.5258116126060486,0.07079917192459106
Arrest,Arrest,2,0,uniformed police placing handcuffs on a detained suspect,62.61999128186155,32.60088468820352,0.6023065447807312,0.535233736038208,0.0670728087425232
Arrest,Arrest,2,1,officers escorting a handcuffed person toward a patrol car,58.65667201637701,27.166823071593466,0.560091495513916,0.474852979183197,0.085238516330719
Arrest,Arrest,2,2,a handcuffed suspect standing between multiple police officers,62.00730532033623,30.77804896824207,0.5978123545646667,0.5196499824523926,0.07816237211227417
Arrest,Arrest,2,3,law enforcement securing a suspect during formal custody,60.91112690343684,28.644697698618582,0.5727596282958984,0.4548286497592926,0.11793097853660583
Arrest,Arrest,2,4,a detained person kneeling while officers apply restraints,62.57433936092526,30.29815252202172,0.6161522269248962,0.5364308953285217,0.07972133159637451
Arrest,Arson,3,0,a person lighting material before flames spread,60.91043568917972,29.067853889133293,0.5586380362510681,0.4839039444923401,0.07473409175872803
Arrest,Arson,3,1,a person pouring accelerant before fire grows,62.10837355671471,29.269743023123635,0.5341576933860779,0.4132886230945587,0.12086907029151917
Arrest,Arson,3,2,a lighter touching a surface before ignition starts,64.49705907451228,33.54246185493389,0.5727983713150024,0.4993053078651428,0.07349306344985962
Arrest,Arson,3,3,small flames expanding after deliberate human ignition,64.31300540232108,31.950830196749347,0.5469231605529785,0.433733731508255,0.11318942904472351
Arrest,Arson,3,4,a person retreating as planted fire begins spreading,59.60546289667884,28.412373466581737,0.5963454246520996,0.5522651076316833,0.04408031702041626
Arrest,Assault,4,0,a single attacker lunging with a direct strike,62.536314631791726,29.920512412491124,0.5913297533988953,0.4866260588169098,0.10470369458198547
Arrest,Assault,4,1,a one-sided attack with punches and defensive movement,60.482319824290556,29.185893203565605,0.6163356304168701,0.5444287657737732,0.07190686464309692
Arrest,Assault,4,2,an aggressor kicking a fallen victim on pavement,62.140948021705825,30.17807418949976,0.5948780179023743,0.5053064823150635,0.08957153558731079
Arrest,Assault,4,3,a victim stumbling backward after a sudden hit,59.60158574084574,27.461377233878725,0.5873869061470032,0.4821970760822296,0.10518983006477356
Arrest,Assault,4,4,an attacker chasing one target while striking repeatedly,59.20871385807867,26.970556331667687,0.6153045892715454,0.5167083740234375,0.09859621524810791
Arrest,Burglary,5,0,an intruder manipulating a lock at a doorway,55.41784063226044,24.412166652206103,0.5684310793876648,0.5243141055107117,0.044116973876953125
Arrest,Burglary,5,1,a person prying open access to a restricted room,58.384667288709835,30.420513156524997,0.572695255279541,0.5225850939750671,0.05011016130447388
Arrest,Burglary,5,2,a masked intruder entering a closed building interior,51.48871661002508,22.058273666276197,0.6064214110374451,0.6003749370574951,0.006046473979949951
Arrest,Burglary,5,3,a person climbing through a window into private space,49.517103418985556,21.200136014279813,0.6328595876693726,0.6281433701515198,0.004716217517852783
Arrest,Burglary,5,4,an intruder searching inside rooms after unauthorized entry,53.08875844040513,22.723227428712235,0.5988805890083313,0.5851934552192688,0.0136871337890625
Arrest,Explosion,6,0,a blast center expanding into a radial debris cloud,64.33992303339178,37.57815023461435,0.5721464157104492,0.48848772048950195,0.08365869522094727
Arrest,Explosion,6,1,a sudden shock front spreading from one point,63.88134607124021,32.22778976482768,0.5835230350494385,0.5027402639389038,0.08078277111053467
Arrest,Explosion,6,2,an object rupturing outward in a single instant,59.81826949296827,28.68285891190263,0.5567833781242371,0.45450615882873535,0.10227721929550171
Arrest,Explosion,6,3,a compact detonation producing outward airborne fragments,64.39703957700667,32.77508019091749,0.5838321447372437,0.5054829716682434,0.07834917306900024
Arrest,Explosion,6,4,a pressure blast expanding faster than surrounding motion,64.35791049406004,32.33821577946669,0.5510531067848206,0.4273647665977478,0.12368834018707275
Arrest,Fighting,7,0,two groups mutually exchanging punches in a brawl,61.27677130046625,30.600089095574422,0.5800546407699585,0.48065653443336487,0.09939810633659363
Arrest,Fighting,7,1,multiple participants striking each other during mutual combat,57.28512814042236,27.349923442571818,0.6251126527786255,0.5673289895057678,0.057783663272857666
Arrest,Fighting,7,2,opponents separating and reengaging in group fighting,62.316476718059086,29.846296281024138,0.5737708806991577,0.45163190364837646,0.12213897705078125
Arrest,Fighting,7,3,several combatants grappling and swinging simultaneously,63.28905490279588,31.281868734060236,0.6131695508956909,0.5377585291862488,0.07541102170944214
Arrest,Fighting,7,4,two sides clashing back and forth in public,61.8824418345313,31.53629431428231,0.5875502228736877,0.4937722682952881,0.09377795457839966
Arrest,RoadAccidents,8,0,vehicles colliding at an intersection on the roadway,64.28157501610042,42.0193442850746,0.5570110082626343,0.4966311752796173,0.06037983298301697
Arrest,RoadAccidents,8,1,a car striking a pedestrian or cyclist on road,63.383004426825096,45.00160410255262,0.5413874983787537,0.41972723603248596,0.1216602623462677
Arrest,RoadAccidents,8,2,a motorbike sliding across a lane after collision,63.79832885546166,45.51561365103277,0.5590084791183472,0.4715340733528137,0.08747440576553345
Arrest,RoadAccidents,8,3,vehicles swerving before colliding in traffic,64.06530440353386,43.537195611984494,0.5625768899917603,0.49965551495552063,0.06292137503623962
Arrest,RoadAccidents,8,4,a crashed vehicle blocking lanes after roadway impact,64.4360375675942,43.039380965644455,0.5405403971672058,0.4521872103214264,0.08835318684577942
Arrest,Robbery,9,0,a threatening person demanding valuables from a victim,55.94503848566278,24.594491987825197,0.5750572681427002,0.534938395023346,0.04011887311935425
Arrest,Robbery,9,1,a victim handing belongings during close intimidation,52.54942858504147,22.947264019520354,0.6536248326301575,0.6571109890937805,-0.003486156463623047
Arrest,Robbery,9,2,a robber confronting someone and taking personal items,56.338212278105395,24.66826957495809,0.5699822306632996,0.5067979693412781,0.06318426132202148
Arrest,Robbery,9,3,a weapon used to force a property handover,59.677778208959076,28.212976766464955,0.5784188508987427,0.4869404733181,0.0914783775806427
Arrest,Robbery,9,4,a victim backing away while valuables are taken,58.488381207244935,27.110308903556835,0.5876344442367554,0.495449960231781,0.09218448400497437
Arrest,Shooting,10,0,an armed person aiming and firing a firearm,62.289694151843236,29.639578218241336,0.576295018196106,0.46106261014938354,0.11523240804672241
Arrest,Shooting,10,1,a visible muzzle flash from a discharged gun,62.476314056276415,29.897754143576588,0.574474036693573,0.44934308528900146,0.12513095140457153
Arrest,Shooting,10,2,a shooter raising a gun before firing,57.98148280702606,27.421215530733566,0.6087880730628967,0.5635144710540771,0.04527360200881958
Arrest,Shooting,10,3,a person firing a handgun in surveillance footage,61.109751689967965,29.06534439112586,0.5855774283409119,0.4718942642211914,0.11368316411972046
Arrest,Shooting,10,4,an armed shooter discharging a weapon toward people,58.673269103539546,26.443178688823444,0.585602343082428,0.4998614192008972,0.08574092388153076
Arrest,Shoplifting,11,0,a shopper concealing merchandise inside clothing or bag,52.96425247921596,23.580766524618095,0.5344630479812622,0.4833928048610687,0.05107024312019348
Arrest,Shoplifting,11,1,a person hiding a retail item while browsing shelves,54.38764536944669,24.034275709279925,0.49947673082351685,0.43259066343307495,0.0668860673904419
Arrest,Shoplifting,11,2,store goods disappearing beneath a jacket while shopping,54.10899068392647,24.18392781915729,0.5011354088783264,0.46508416533470154,0.03605124354362488
Arrest,Shoplifting,11,3,a shopper slipping merchandise into a bag in aisle,49.668662076100254,23.15483247429533,0.5458234548568726,0.5422658920288086,0.003557562828063965
Arrest,Shoplifting,11,4,a customer exiting retail space with concealed merchandise,59.50954301476724,29.13037808590722,0.527060866355896,0.43286553025245667,0.09419533610343933
Arrest,Stealing,12,0,a person taking an unattended bag and leaving,55.27757180801216,24.990412969437227,0.5660948753356934,0.49482014775276184,0.07127472758293152
Arrest,Stealing,12,1,a thief lifting a phone or package from public space,58.64929111930951,35.93881067187637,0.5854314565658569,0.5621107816696167,0.023320674896240234
Arrest,Stealing,12,2,a suspect carrying property while the owner is distracted,60.53399404875448,34.70078460063274,0.5770922899246216,0.49622341990470886,0.08086887001991272
Arrest,Stealing,12,3,a person pocketing an unattended item and walking away,57.03565540853928,43.23646681172508,0.5546672940254211,0.5073230862617493,0.047344207763671875
Arrest,Stealing,12,4,a thief removing a bicycle after handling its lock,56.917823240177555,38.21631401819127,0.5888320803642273,0.5757548809051514,0.013077199459075928
Arrest,Vandalism,13,0,a person spraying paint across a wall surface,56.309586473870525,25.24991476968223,0.5533215403556824,0.4938671886920929,0.05945435166358948
Arrest,Vandalism,13,1,someone scratching a parked vehicle with a tool,64.28663597566121,36.240401390853236,0.5381628274917603,0.38953015208244324,0.14863267540931702
Arrest,Vandalism,13,2,a person repeatedly kicking a public fixture,62.8115370810007,30.549943348635278,0.5338530540466309,0.4256749451160431,0.10817810893058777
Arrest,Vandalism,13,3,a vandal hitting a sign until it bends,57.91525335820514,26.184850853091458,0.5864076018333435,0.5243991017341614,0.06200850009918213
Arrest,Vandalism,13,4,a person marking property with deliberate graffiti strokes,56.383165039793106,25.322993712251268,0.6236240267753601,0.6177901029586792,0.005833923816680908
Arson,Normal,0,0,pedestrians walking calmly along an ordinary street,59.81584422421048,31.622032455104677,0.539254903793335,0.45297369360923767,0.08628121018409729
Arson,Normal,0,1,people waiting and talking in a public area,63.083711343950476,33.43548717201645,0.5247758626937866,0.4241260588169098,0.10064980387687683
Arson,Normal,0,2,vehicles moving steadily through regular traffic,54.933575254640466,30.97979743657997,0.6181875467300415,0.5888785123825073,0.02930903434753418
Arson,Normal,0,3,customers standing calmly near store counters,50.99938496939998,27.95915839855054,0.49375781416893005,0.4966857433319092,-0.002927929162979126
Arson,Normal,0,4,people entering and exiting buildings at normal pace,59.38274414452023,30.998785083486613,0.5546427369117737,0.4591255486011505,0.09551718831062317
Arson,Abuse,1,0,a vulnerable victim enduring repeated close range mistreatment,73.21551527703693,47.27356554555771,0.9048828482627869,0.5303512215614319,0.374531626701355
Arson,Abuse,1,1,a stronger aggressor controlling a weaker victim indoors,73.18457385541045,46.98857061856073,0.8960680365562439,0.5224156975746155,0.3736523389816284
Arson,Abuse,1,2,a helpless person recoiling from sustained physical abuse,74.99830391544123,48.664328714269125,0.7638014554977417,0.4039441645145416,0.3598572909832001
Arson,Abuse,1,3,a defenseless victim shielding from repeated aggressive contact,69.68176745362683,43.541523114942905,0.8953002095222473,0.5414298176765442,0.3538703918457031
Arson,Abuse,1,4,an aggressor dragging or overpowering a vulnerable person,73.62874938753716,47.66018678899354,0.8997153639793396,0.5212555527687073,0.3784598112106323
Arson,Arrest,2,0,uniformed police placing handcuffs on a detained suspect,73.05331477721101,44.70264146093849,0.8985159397125244,0.5191360116004944,0.37937992811203003
Arson,Arrest,2,1,officers escorting a handcuffed person toward a patrol car,74.89120129701531,49.04025008781819,0.7661417722702026,0.4062512516975403,0.35989052057266235
Arson,Arrest,2,2,a handcuffed suspect standing between multiple police officers,72.08595881891101,43.920979574107555,0.8914413452148438,0.5064741373062134,0.38496720790863037
Arson,Arrest,2,3,law enforcement securing a suspect during formal custody,72.49133035596984,45.51656833971668,0.7107641100883484,0.38152825832366943,0.32923585176467896
Arson,Arrest,2,4,a detained person kneeling while officers apply restraints,73.98236563469703,46.06785840006966,0.8939691185951233,0.519948422908783,0.37402069568634033
Arson,Arson,3,0,a person lighting material before flames spread,70.04309660595192,40.975400226636246,0.7650203704833984,0.4710956811904907,0.2939246892929077
Arson,Arson,3,1,a person pouring accelerant before fire grows,72.55195598570302,45.42529274047929,0.7053616642951965,0.3860498368740082,0.31931182742118835
Arson,Arson,3,2,a lighter touching a surface before ignition starts,73.40941551775528,45.33378673743236,0.8855987787246704,0.535400390625,0.3501983880996704
Arson,Arson,3,3,small flames expanding after deliberate human ignition,75.91431367713047,49.546026759327994,0.748056173324585,0.40741702914237976,0.3406391441822052
Arson,Arson,3,4,a person retreating as planted fire begins spreading,69.59461062747158,41.055917068724646,0.9318453669548035,0.6153184771537781,0.3165268898010254
Arson,Assault,4,0,a single attacker lunging with a direct strike,73.293422603725,46.56351799857099,0.846476137638092,0.46631646156311035,0.3801596760749817
Arson,Assault,4,1,a one-sided attack with punches and defensive movement,72.06993433547593,46.047690191634295,0.9096271991729736,0.5406314134597778,0.3689957857131958
Arson,Assault,4,2,an aggressor kicking a fallen victim on pavement,73.48405009813781,48.964182970739586,0.8883972764015198,0.5133842825889587,0.37501299381256104
Arson,Assault,4,3,a victim stumbling backward after a sudden hit,70.8798121149273,44.14194108053105,0.8011207580566406,0.45074835419654846,0.35037240386009216
Arson,Assault,4,4,an attacker chasing one target while striking repeatedly,70.75573711398391,44.19815283666239,0.8054764270782471,0.4633008539676666,0.34217557311058044
Arson,Burglary,5,0,an intruder manipulating a lock at a doorway,74.05099352826268,49.20958905783082,0.88096684217453,0.4902936518192291,0.3906731903553009
Arson,Burglary,5,1,a person prying open access to a restricted room,76.34131726903813,48.36679484348789,0.8927930593490601,0.5216810703277588,0.37111198902130127
Arson,Burglary,5,2,a masked intruder entering a closed building interior,71.12304301947067,39.93748457109751,0.9192070960998535,0.6013586521148682,0.31784844398498535
Arson,Burglary,5,3,a person climbing through a window into private space,73.07901780917162,43.825848730550405,0.9393826723098755,0.6538313627243042,0.2855513095855713
Arson,Burglary,5,4,an intruder searching inside rooms after unauthorized entry,71.5593460002709,40.790295819347335,0.9228554964065552,0.6046985387802124,0.3181569576263428
Arson,Explosion,6,0,a blast center expanding into a radial debris cloud,77.74359925999764,53.09353938764886,0.9053349494934082,0.5463217496871948,0.3590131998062134
Arson,Explosion,6,1,a sudden shock front spreading from one point,75.09306389002579,52.17875078560612,0.8162121772766113,0.4781157672405243,0.33809641003608704
Arson,Explosion,6,2,an object rupturing outward in a single instant,76.15202681122577,51.05607584275644,0.7913872599601746,0.4191865026950836,0.37220075726509094
Arson,Explosion,6,3,a compact detonation producing outward airborne fragments,75.0980228989095,50.36593008734446,0.8831826448440552,0.5232641100883484,0.3599185347557068
Arson,Explosion,6,4,a pressure blast expanding faster than surrounding motion,77.75234986521092,52.986743894987185,0.7726383805274963,0.40764370560646057,0.36499467492103577
Arson,Fighting,7,0,two groups mutually exchanging punches in a brawl,74.6256598414378,50.684380864716736,0.8183706998825073,0.4586809277534485,0.35968977212905884
Arson,Fighting,7,1,multiple participants striking each other during mutual combat,71.34499109514292,45.00592020499702,0.8745510578155518,0.5322880744934082,0.34226298332214355
Arson,Fighting,7,2,opponents separating and reengaging in group fighting,73.89463009120728,48.08042313329968,0.7172954082489014,0.3794321119785309,0.3378632962703705
Arson,Fighting,7,3,several combatants grappling and swinging simultaneously,75.51477920284219,50.777450170624896,0.8942586183547974,0.5235669612884521,0.3706916570663452
Arson,Fighting,7,4,two sides clashing back and forth in public,74.36503748320371,50.312763433738816,0.8605828881263733,0.49682098627090454,0.36376190185546875
Arson,RoadAccidents,8,0,vehicles colliding at an intersection on the roadway,71.25860256613869,43.80730903177284,0.9267429709434509,0.5997033715248108,0.32703959941864014
Arson,RoadAccidents,8,1,a car striking a pedestrian or cyclist on road,79.14768724815623,48.31120432685733,0.8333849906921387,0.4785430133342743,0.3548419773578644
Arson,RoadAccidents,8,2,a motorbike sliding across a lane after collision,75.83463028689856,50.899310846560766,0.8589566349983215,0.5190488696098328,0.33990776538848877
Arson,RoadAccidents,8,3,vehicles swerving before colliding in traffic,75.38485716124316,49.175800065169014,0.9133683443069458,0.5704525113105774,0.3429158329963684
Arson,RoadAccidents,8,4,a crashed vehicle blocking lanes after roadway impact,71.43689739459525,42.78355539251274,0.908898115158081,0.5628287196159363,0.3460693955421448
Arson,Robbery,9,0,a threatening person demanding valuables from a victim,68.09385688867854,42.67390524054347,0.7796555757522583,0.4969642758369446,0.2826912999153137
Arson,Robbery,9,1,a victim handing belongings during close intimidation,61.58859511022641,36.047968033243,0.8325130939483643,0.5982344746589661,0.2342786192893982
Arson,Robbery,9,2,a robber confronting someone and taking personal items,70.04435381947174,44.95863205340235,0.785217821598053,0.47557446360588074,0.30964335799217224
Arson,Robbery,9,3,a weapon used to force a property handover,70.67383863326472,44.12318464562955,0.7891026139259338,0.4627242386341095,0.32637837529182434
